ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
-0.116,0.336625,8.545999999999998,8.211,70.0,44.87,5.0
-0.136,0.303,8.535,8.215,70.0,45.1,5.0
-0.121,0.3445,8.531,8.223,70.0,45.41,5.0
-0.133,0.33925,8.521,8.234,70.0,45.45,5.0
-0.055,0.35475,8.511,8.249,70.0,44.99,5.0
-0.138,0.308125,8.505,8.266,70.0,44.72,5.0
0.264,0.31075,8.503999999999998,8.285999999999998,70.0,45.16,5.0
-0.142,0.61125,8.495,8.304999999999998,70.0,45.86,5.0
0.0,0.336625,8.487999999999998,8.327999999999998,70.0,45.98,5.0
0.112,0.6785,8.484999999999998,8.348,70.0,45.61,5.0
0.266,0.624125,8.481,8.365999999999998,70.0,45.29,5.0
0.068,0.663,8.474,8.387,70.0,45.17,5.0
-0.08799999999999998,0.393625,8.461,8.41,66.0,45.16,5.0
-0.097,0.4195,8.447,8.425,66.0,44.99,5.0
-0.1,0.502375,8.438,8.442,66.0,44.45,5.0
-0.119,0.45325,8.426,8.445,66.0,44.05,5.0
-0.132,0.41175,8.41,8.442,66.0,44.09,5.0
-0.119,0.308125,8.387,8.442,66.0,43.73,5.0
-0.066,0.233125,8.355,8.441,66.0,43.55,5.0
-0.136,0.271875,8.326,8.434,66.0,43.43,5.0
0.133,0.3315,8.338,8.428,66.0,43.71,5.0
-0.037,0.38075,8.407,8.419,66.0,43.64,5.0
0.007,0.3885,8.417,8.409,66.0,43.13,5.0
0.105,0.32375,8.402,8.399,66.0,42.67,5.0
0.223,0.305625,8.403,8.391999999999998,66.0,42.89,5.0
0.078,0.23825,8.413999999999998,8.384,66.0,43.65,5.0
-0.11,0.204625,8.406,8.365999999999998,65.0,44.21,5.0
-0.102,0.220125,8.409,8.351,65.0,44.16,5.0
-0.102,0.22525,8.410999999999998,8.333,65.0,43.72,5.0
-0.124,0.3885,8.391,8.313,65.0,43.48,5.0
-0.139,0.370375,8.375,8.294,65.0,43.54,5.0
-0.127,0.297875,8.342,8.274,65.0,43.64,5.0
-0.077,0.29,8.237999999999998,8.234,65.0,43.62,5.0
-0.158,0.35475,8.234,8.231999999999998,65.0,43.64,5.0
0.101,0.32375,8.223,8.214,65.0,43.72,5.0
-0.065,0.35225,8.197,8.197,65.0,43.47,5.0
-0.017,0.36775,8.175,8.179,65.0,43.1,5.0
0.077,0.385875,8.157999999999998,8.159,65.0,42.79,5.0
0.209,0.3315,8.152,8.141,65.0,42.5,5.0
0.072,0.313375,8.143,8.122999999999998,65.0,42.26,5.0
-0.121,0.308125,8.138999999999998,8.105,66.0,41.95,5.0
-0.125,0.31075,8.141999999999998,8.088,66.0,41.95,5.0
-0.119,0.357375,8.157999999999998,8.07,66.0,42.18,5.0
-0.125,0.303,8.160999999999998,8.054999999999998,66.0,42.44,5.0
-0.135,0.31075,8.163999999999998,8.038,66.0,42.8,5.0
-0.08699999999999998,0.3315,8.162,8.022999999999998,66.0,43.4,5.0
-0.117,0.36775,8.156,8.008,66.0,44.12,5.0
-0.149,0.297875,8.136,7.993,66.0,44.3,5.0
0.194,0.347,8.122,7.977999999999998,66.0,44.37,5.0
-0.051,0.32375,8.086999999999998,7.963,66.0,44.88,5.0
0.023,0.35475,8.064,7.948,66.0,45.42,5.0
0.162,0.385875,8.051,7.934,66.0,45.68,5.0
0.198,0.336625,8.041,7.921,66.0,45.99,5.0
-0.096,0.448,8.035999999999998,7.907,66.0,46.43,5.0
-0.116,0.486875,8.043,7.894999999999999,69.0,46.92,5.0
-0.108,0.4455,8.054,7.884,69.0,47.1,5.0
-0.152,0.978875,8.045,7.87,69.0,46.99,5.0
-0.118,0.644875,8.038999999999998,7.859,69.0,47.0,5.0
-0.094,0.3885,8.032,7.848,69.0,47.25,5.0
-0.141,0.450625,8.026,7.838,69.0,47.47,5.0
0.279,0.417,8.016999999999998,7.828,69.0,47.68,5.0
-0.041,0.313375,8.006999999999998,7.815,69.0,47.92,5.0
0.045,0.3185,7.993999999999998,7.804,69.0,48.11,5.0
0.167,0.3185,7.989,7.793,75.0,47.84,5.0
0.255,0.398875,8.013,7.782,75.0,47.21,5.0
-0.048,0.33925,8.026,7.771,75.0,46.62,5.0
-0.099,0.349625,8.032,7.759999999999998,75.0,46.3,5.0
-0.08,0.409125,8.031,7.748,75.0,46.35,5.0
-0.091,0.391,8.038,7.735,75.0,46.31,5.0
-0.109,0.297875,8.064999999999998,7.723,75.0,46.15,5.0
-0.04,0.28225,8.07,7.713,75.0,46.27,5.0
-0.123,0.316,8.07,7.703,75.0,46.28,5.0
0.305,0.357375,8.074999999999998,7.695999999999999,75.0,46.05,5.0
-0.11,0.4455,8.082,7.687,75.0,46.13,5.0
-0.025,0.414375,8.077999999999998,7.679999999999999,75.0,46.29,5.0
0.126,0.385875,8.073,7.674,75.0,46.22,5.0
0.259,0.261625,8.07,7.67,75.0,46.24,5.0
0.024,0.36775,8.063,7.665,75.0,46.35,5.0
-0.111,0.334125,8.054999999999998,7.662,75.0,46.31,5.0
-0.128,0.36775,8.045999999999998,7.659,75.0,46.1,5.0
-0.095,0.365125,8.038999999999998,7.662,75.0,45.99,5.0
-0.121,0.328875,8.029,7.665,75.0,46.03,5.0
-0.07499999999999998,0.292625,8.022,7.674,75.0,45.57,5.0
-0.135,0.463625,8.013,7.684999999999999,75.0,44.99,5.0
-0.165,0.458375,8.003999999999998,7.7,75.0,44.74,5.0
0.196,0.393625,7.993999999999998,7.716,75.0,44.51,5.0
-0.083,0.448,7.985999999999998,7.734,75.0,44.13,5.0
0.013,0.404,7.979,7.756,75.0,43.81,5.0
0.173,0.334125,7.973,7.776,74.0,43.41,5.0
0.202,0.303,7.969999999999998,7.799,74.0,42.66,5.0
-0.08999999999999998,0.3315,7.969999999999998,7.825,74.0,41.65,5.0
-0.108,0.3185,7.971,7.852999999999998,74.0,40.88,5.0
-0.166,0.31075,7.976,7.886,74.0,40.8,5.0
-0.166,0.277125,7.982999999999999,7.928,74.0,41.1,5.0
-0.193,0.215,7.989,7.961,74.0,41.37,5.0
-0.084,0.6785,7.997,7.998,74.0,41.68,5.0
-0.326,0.9375,8.008,8.070999999999998,74.0,43.47,5.0
-0.165,0.269375,8.022999999999998,8.106,74.0,45.53,5.0
-0.021,0.32375,8.038,8.105,74.0,47.64,5.0
-0.078,0.362625,8.057,8.114,74.0,49.32,5.0
0.025,0.336625,8.073,8.125,74.0,48.83,5.0
0.203,0.378125,8.09,8.144,72.0,47.73,5.0
0.158,0.38325,8.109999999999998,8.14,72.0,48.66,5.0
-0.052,0.29525,8.128999999999998,8.16,72.0,50.06,5.0
-0.049,0.41175,8.144999999999998,8.175,72.0,51.49,5.0
-0.098,0.357375,8.154999999999998,8.189999999999998,72.0,51.98,5.0
-0.115,0.35475,8.141,8.202999999999998,72.0,51.67,5.0
-0.091,0.341875,8.115,8.221,72.0,51.23,5.0
-0.149,0.442875,8.12,8.240999999999998,72.0,50.83,5.0
0.306,0.36,8.12,8.263,72.0,50.51,5.0
-0.129,0.450625,8.137,8.287,72.0,49.32,5.0
-0.008999999999999998,0.393625,8.151,8.314999999999998,72.0,48.18,5.0
0.152,0.308125,8.169,8.345,72.0,47.69,5.0
0.276,0.2305,8.221,8.375999999999998,72.0,47.35,5.0
0.023,0.35475,8.272,8.415,72.0,46.89,5.0
-0.095,0.31075,8.265,8.458,80.0,46.38,5.0
-0.058,0.22525,8.293,8.509,80.0,45.9,5.0
-0.068,0.256375,8.319,8.57,80.0,45.63,5.0
-0.066,0.264125,8.329,8.638,80.0,45.89,5.0
-0.004,0.3755,8.336999999999998,8.718,80.0,46.02,5.0
-0.084,0.33925,8.346,8.816,80.0,46.38,5.0
-0.028,0.35225,8.345,8.929,80.0,47.0,5.0
0.306,0.284875,8.355,9.04,80.0,47.52,5.0
0.041,0.3315,8.368,9.155,80.0,47.51,5.0
0.14,0.404,8.386,9.279000000000002,80.0,47.35,5.0
0.318,0.303,8.402,9.406,80.0,47.09,5.0
0.278,0.365125,8.422,9.536,80.0,46.28,5.0
-0.008999999999999998,0.404,8.442,9.663,80.0,44.98,5.0
-0.014,0.31075,8.463,9.778,74.0,44.06,5.0
0.0,0.442875,8.489,9.89,74.0,43.58,5.0
-0.013,0.417,8.519999999999998,10.004,74.0,42.97,5.0
-0.031,0.341875,8.56,10.11,74.0,42.5,5.0
0.049,0.417,8.602999999999998,10.208,74.0,42.02,5.0
-0.029,0.336625,8.65,10.297,74.0,41.79,5.0
-0.001,0.297875,8.71,10.384,74.0,41.67,5.0
0.328,0.328875,8.772999999999998,10.473,74.0,41.14,5.0
0.056,0.313375,8.836,10.548,74.0,40.75,5.0
0.161,0.33925,8.902,10.596,74.0,40.95,5.0
0.335,0.429875,8.968999999999998,10.661,74.0,41.46,5.0
0.312,0.574875,9.041,10.71,74.0,41.44,5.0
0.006,0.429875,9.113,10.746,74.0,40.91,5.0
0.007,0.391,9.185,10.769,71.0,40.45,5.0
0.026,0.463625,9.249,10.776,71.0,40.39,5.0
-0.002,0.58275,9.291,10.775,71.0,40.19,5.0
0.0,0.523125,9.322,10.768,71.0,39.29,5.0
-0.003,0.98925,9.361,10.752,71.0,37.94,5.0
0.046,1.4865,9.399,10.725,71.0,36.63,5.0
-0.016,0.955625,9.425,10.698,71.0,35.74,5.0
-0.028,0.486875,9.445,10.657,71.0,35.63,5.0
0.342,0.458375,9.463,10.612,71.0,36.3,5.0
0.061,0.422125,9.497,10.566,71.0,37.76,5.0
0.13,0.64225,9.547,10.52,71.0,39.74,5.0
0.285,0.3315,9.565,10.469,71.0,41.05,5.0
0.298,0.4195,9.592,10.418,71.0,41.47,5.0
-0.025,0.538625,9.641,10.359,65.0,41.52,5.0
-0.132,0.564625,9.676,10.304,65.0,41.69,5.0
-0.121,0.442875,9.699,10.247,65.0,42.39,5.0
-0.095,0.31075,9.72,10.186,65.0,43.52,5.0
-0.13,0.510125,9.734000000000002,10.123,65.0,44.02,5.0
-0.051,0.41175,9.741,10.06,65.0,44.12,5.0
-0.106,0.378125,9.747,10.019,65.0,44.5,5.0
-0.144,0.564625,9.731,9.935,65.0,44.92,5.0
0.282,0.427375,9.716,9.873,65.0,45.32,5.0
-0.019,0.35225,9.713,9.817,65.0,45.89,5.0
0.059,0.404,9.711,9.761,65.0,46.47,5.0
0.227,0.264125,9.707,9.706,71.0,47.11,5.0
0.271,0.401375,9.718000000000002,9.651,71.0,47.61,5.0
-0.057,0.46875,9.744,9.6,71.0,48.09,5.0
-0.08599999999999998,0.450625,9.764,9.548,71.0,48.1,5.0
-0.109,0.414375,9.768,9.514,71.0,47.76,5.0
-0.08,0.429875,9.753,9.475,71.0,47.1,5.0
-0.07399999999999998,0.42475,9.722,9.424,71.0,47.41,5.0
-0.03,0.494625,9.691,9.378,71.0,48.43,5.0
-0.06,0.409125,9.656,9.338,71.0,48.88,5.0
-0.131,0.39625,9.618,9.304,71.0,48.4,5.0
0.313,0.328875,9.578,9.273,71.0,47.45,5.0
-0.07499999999999998,0.409125,9.542,9.245,71.0,46.84,5.0
0.016,0.543875,9.51,9.226,71.0,46.56,5.0
0.161,0.536125,9.48,9.197,70.0,46.27,5.0
0.31,0.303,9.451,9.172,70.0,46.17,5.0
-0.029,0.4325,9.423,9.149,70.0,45.96,5.0
-0.109,0.665625,9.396,9.138000000000002,70.0,45.32,5.0
-0.106,0.437625,9.369,9.136,70.0,44.63,5.0
-0.116,0.694,9.341,9.142,70.0,43.81,5.0
-0.149,0.409125,9.316,9.159,70.0,43.68,5.0
-0.194,0.321125,9.296,9.189,70.0,44.22,5.0
-0.143,0.248625,9.282,9.232,70.0,44.65,5.0
-0.243,0.334125,9.269,9.287,70.0,44.38,5.0
-0.016,0.357375,9.256,9.353,70.0,43.6,5.0
0.034,0.3755,9.25,9.428,70.0,42.82,5.0
-0.069,0.6215,9.251,9.51,70.0,42.38,5.0
0.049,0.378125,9.257,9.623,67.0,42.18,5.0
0.234,0.328875,9.261,9.715,67.0,42.08,5.0
0.216,0.3755,9.258,9.862,67.0,43.54,5.0
-0.102,0.316,9.256,9.873,67.0,43.58,5.0
-0.124,0.176125,9.264,9.953,67.0,43.59,5.0
-0.181,0.246,9.27,10.025,67.0,43.79,5.0
-0.208,0.305625,9.285,10.082,67.0,43.38,5.0
-0.206,0.341875,9.305,10.133,67.0,42.89,5.0
-0.173,0.31075,9.329,10.183,67.0,43.13,5.0
-0.115,0.277125,9.359000000000002,10.222,67.0,42.94,5.0
-0.175,0.336625,9.387,10.237,67.0,42.75,5.0
0.235,0.297875,9.407,10.259,67.0,42.62,5.0
-0.1,0.2875,9.427,10.264,67.0,42.63,5.0
0.027,0.277125,9.443,10.258,67.0,42.87,5.0
0.12,0.3185,9.457,10.251,67.0,43.08,5.0
0.268,0.13725,9.471,10.232,67.0,43.14,5.0
0.079,0.3445,9.482,10.203,67.0,43.2,5.0
-0.121,0.313375,9.499,10.176,91.0,42.65,5.0
-0.123,0.25375,9.52,10.149,91.0,42.51,5.0
-0.113,0.303,9.532,10.12,91.0,41.87,5.0
-0.112,0.2305,9.545000000000002,10.094,91.0,41.38,5.0
-0.043,0.303,9.546,10.065,91.0,42.41,5.0
-0.052,0.126875,9.548,10.039,91.0,43.87,5.0
-0.147,0.1865,9.544,10.01,91.0,44.83,5.0
0.307,0.33925,9.534,9.985,91.0,45.25,5.0
-0.079,0.393625,9.522,9.96,91.0,45.12,5.0
0.07299999999999998,0.316,9.508,9.935,91.0,45.89,5.0
0.186,0.191625,9.498,9.908,91.0,45.85,5.0
0.272,0.321125,9.484000000000002,9.881,91.0,44.48,5.0
-0.062,0.3755,9.46,9.853,91.0,43.77,5.0
-0.192,0.22525,9.446,9.825,72.0,44.93,5.0
-0.169,0.264125,9.433,9.794,72.0,46.25,5.0
-0.156,0.22525,9.418,9.761,72.0,46.39,5.0
-0.121,0.269375,9.404000000000002,9.726,72.0,46.5,5.0
-0.016,0.36,9.394,9.691,72.0,47.06,5.0
-0.096,0.292625,9.38,9.655,72.0,47.9,5.0
0.127,0.204625,9.355,9.621,72.0,47.88,5.0
0.124,0.341875,9.336,9.587,72.0,46.56,5.0
0.005,0.233125,9.311000000000002,9.557,72.0,46.07,5.0
0.108,0.297875,9.286,9.531,72.0,46.51,5.0
0.301,0.29,9.265,9.513000000000002,72.0,46.85,5.0
0.16,0.39625,9.249,9.509,72.0,46.41,5.0
-0.063,0.284875,9.233,9.517,75.0,45.69,5.0
-0.048,0.313375,9.208,9.544,75.0,45.03,5.0
-0.059,0.256375,9.187,9.589,75.0,44.61,5.0
-0.085,0.196875,9.167,9.658,75.0,44.93,5.0
-0.069,0.25375,9.147,9.748,75.0,45.49,5.0
-0.06,0.365125,9.126,9.858,75.0,45.15,5.0
-0.15,0.176125,9.107,9.978,75.0,44.74,5.0
0.221,0.25125,9.097,10.114,75.0,44.58,5.0
-0.046,0.357375,9.092,10.258,75.0,44.72,5.0
0.028,0.349625,9.096,10.403,75.0,44.7,5.0
0.154,0.212375,9.108,10.549,75.0,44.1,5.0
0.284,0.316,9.121,10.688,75.0,43.53,5.0
0.08999999999999998,0.305625,9.144,10.821,75.0,43.5,5.0
-0.112,0.316,9.178,10.939,72.0,44.19,5.0
-0.098,0.168375,9.221,11.037,72.0,45.42,5.0
-0.106,0.297875,9.281,11.125,72.0,45.96,5.0
-0.152,0.32625,9.35,11.19,72.0,45.33,5.0
-0.161,0.12425,9.43,11.242,72.0,43.92,5.0
-0.072,0.292625,9.517,11.292,72.0,42.93,5.0
-0.113,0.3445,9.617,11.325,72.0,43.33,5.0
-0.114,0.29525,9.725,11.347,72.0,44.39,5.0
0.282,0.29,9.834,11.37,72.0,44.0,5.0
-0.008,0.328875,9.945,11.375,72.0,42.79,5.0
0.072,0.246,10.054,11.379,72.0,42.45,5.0
0.224,0.26675,10.165,11.372,68.0,43.41,5.0
0.008999999999999998,0.347,10.268,11.357,68.0,44.31,5.0
-0.072,0.347,10.365,11.334,68.0,44.2,5.0
-0.071,0.321125,10.454,11.309,68.0,42.98,5.0
-0.07399999999999998,0.163125,10.541,11.272,68.0,41.93,5.0
-0.083,0.02075,10.624,11.222,68.0,41.2,5.0
-0.07399999999999998,0.170875,10.759,11.114,68.0,40.43,5.0
-0.059,0.227875,10.765,11.107,68.0,40.38,5.0
0.0,0.2305,10.823,11.035,68.0,39.99,5.0
-0.1,0.313375,10.877,10.955,68.0,39.77,5.0
0.336,0.246,10.912,10.868,68.0,39.75,5.0
-0.08,0.370375,10.945,10.781,68.0,40.36,5.0
0.042,0.297875,10.976,10.696,68.0,41.61,5.0
0.151,0.370375,10.99,10.611,68.0,42.19,5.0
0.298,0.207125,10.99,10.53,68.0,41.18,5.0
0.08999999999999998,0.336625,10.985,10.451,68.0,40.44,5.0
-0.042,0.33925,10.974,10.375,69.0,41.06,5.0
-0.029,0.313375,10.958,10.301,69.0,41.2,5.0
-0.055,0.277125,10.941,10.228,69.0,40.45,5.0
-0.059,0.202,10.914,10.153,69.0,39.46,5.0
-0.059,0.119125,10.888,10.083,69.0,39.53,5.0
-0.001,0.341875,10.851,10.013,69.0,40.9,5.0
-0.08799999999999998,0.308125,10.81,9.946,69.0,41.54,5.0
0.215,0.12175,10.765,9.88,69.0,41.02,5.0
0.022,0.3885,10.72,9.819,69.0,40.81,5.0
0.04,0.22525,10.674,9.76,69.0,40.83,5.0
0.159,0.32625,10.622,9.703,69.0,41.51,5.0
0.296,0.27975,10.572,9.651,69.0,43.0,5.0
0.154,0.370375,10.522,9.598,69.0,43.72,5.0
-0.062,0.292625,10.477,9.546,70.0,43.79,5.0
-0.059,0.305625,10.428,9.498,70.0,44.08,5.0
-0.069,0.1865,10.376,9.453,70.0,44.58,5.0
-0.085,0.163125,10.326,9.407,70.0,45.13,5.0
-0.032,0.12425,10.275,9.366,70.0,45.36,5.0
-0.063,0.35475,10.222,9.325,70.0,45.2,5.0
-0.08699999999999998,0.313375,10.174,9.285,70.0,45.03,5.0
0.292,0.2435,10.129,9.246,70.0,44.77,5.0
-0.001,0.3185,10.084,9.208,70.0,44.34,5.0
0.076,0.168375,10.039,9.172,70.0,44.29,5.0
0.217,0.199375,9.993,9.137,70.0,44.96,5.0
0.284,0.341875,9.954,9.103,70.0,45.64,5.0
-0.01,0.305625,9.912,9.07,70.0,46.04,5.0
-0.056,0.313375,9.868,9.038,74.0,45.37,5.0
-0.034,0.196875,9.824,9.009,74.0,43.51,5.0
-0.041,0.292625,9.783,8.979,74.0,41.99,5.0
-0.071,0.23825,9.747,8.949999999999998,74.0,41.66,5.0
-0.024,0.370375,9.706,8.923,74.0,41.92,5.0
-0.044,0.305625,9.675,8.896,74.0,41.87,5.0
-0.09300000000000001,0.202,9.651,8.871,74.0,41.71,5.0
0.283,0.25375,9.627,8.843,74.0,41.58,5.0
0.042,0.199375,9.606,8.819,74.0,41.01,5.0
0.104,0.19425,9.59,8.795,74.0,40.28,5.0
0.197,0.119125,9.578,8.771,74.0,40.16,5.0
0.302,0.308125,9.556,8.749,74.0,40.34,5.0
-0.004,0.492,9.536,8.727,74.0,40.27,5.0
-0.06,0.466125,9.493,8.685,71.0,40.97,5.0
-0.067,0.316,9.491,8.679999999999998,71.0,41.04,5.0
-0.078,0.321125,9.467,8.662,71.0,41.29,5.0
-0.091,0.308125,9.443,8.641,71.0,40.9,5.0
-0.07,0.04925,9.418,8.621,71.0,40.09,5.0
-0.07499999999999998,0.046625,9.391,8.601,71.0,39.49,5.0
-0.131,0.36,9.356,8.580999999999998,71.0,39.25,5.0
0.266,0.284875,9.282,8.561999999999998,71.0,38.83,5.0
-0.106,0.401375,9.184,8.544,71.0,38.61,5.0
0.011,0.35475,9.172,8.524,71.0,38.97,5.0
0.139,0.292625,9.209,8.506999999999998,70.0,39.51,5.0
0.234,0.29525,9.238,8.487,70.0,39.65,5.0
-0.045,0.378125,9.264,8.47,70.0,39.39,5.0
-0.123,0.313375,9.268,8.452999999999998,70.0,39.05,5.0
-0.13,0.3445,9.236,8.438,70.0,39.06,5.0
-0.143,0.132125,9.226,8.423,70.0,39.22,5.0
-0.175,0.26675,9.214,8.406,70.0,39.14,5.0
-0.148,0.207125,9.216,8.391,70.0,39.22,5.0
-0.143,0.32375,9.195,8.375,70.0,39.61,5.0
-0.198,0.300375,9.191,8.359,70.0,39.95,5.0
0.165,0.2875,9.193,8.343999999999998,70.0,40.2,5.0
-0.154,0.385875,9.184,8.33,70.0,40.74,5.0
-0.054,0.3445,9.162,8.317,70.0,41.02,5.0
0.061,0.3185,9.134,8.307,72.0,41.44,5.0
0.188,0.3185,9.113,8.294,72.0,42.04,5.0
-0.101,0.2435,9.097,8.285,72.0,42.5,5.0
-0.192,0.235625,9.079,8.278,72.0,42.89,5.0
-0.158,0.31075,9.06,8.261,72.0,43.64,5.0
-0.14,0.297875,9.041,8.243,72.0,44.48,5.0
-0.123,0.316,9.021,8.227,72.0,44.86,5.0
-0.136,0.341875,9.002,8.21,72.0,44.86,5.0
-0.159,0.259,8.983,8.197,72.0,44.73,5.0
0.227,0.25125,8.968,8.182,72.0,44.59,5.0
-0.08999999999999998,0.26675,8.952,8.167,72.0,44.41,5.0
0.008999999999999998,0.365125,8.934,8.156,72.0,44.2,5.0
0.155,0.2175,8.916,8.146,77.0,44.03,5.0
0.24,0.3315,8.9,8.134999999999998,77.0,43.84,5.0
-0.07499999999999998,0.284875,8.883,8.121,77.0,43.62,5.0
-0.135,0.29,8.865999999999998,8.111,77.0,43.25,5.0
-0.102,0.284875,8.851,8.104,77.0,42.66,5.0
-0.103,0.240875,8.836,8.093,77.0,42.04,5.0
-0.115,0.25375,8.820999999999998,8.083,77.0,41.68,5.0
-0.041,0.189,8.806,8.067999999999998,77.0,41.32,5.0
-0.134,0.212375,8.794,8.053,77.0,41.07,5.0
-0.028,0.29,8.779999999999998,8.038999999999998,77.0,41.2,5.0
0.172,0.3315,8.766999999999998,8.028,77.0,41.63,5.0
-0.018,0.2745,8.753999999999998,8.016999999999998,77.0,41.88,5.0
0.078,0.365125,8.740999999999998,8.011,77.0,41.72,5.0
0.247,0.284875,8.727999999999998,8.003999999999998,73.0,41.3,5.0
0.169,0.33925,8.718,7.990999999999999,73.0,41.01,5.0
-0.065,0.3755,8.707,7.977999999999998,73.0,40.97,5.0
-0.103,0.31075,8.695,7.964,73.0,41.03,5.0
-0.079,0.347,8.683,7.950999999999999,73.0,41.12,5.0
-0.099,0.46875,8.67,7.94,73.0,40.86,5.0
-0.08799999999999998,0.300375,8.659,7.931,73.0,40.3,5.0
-0.054,0.32375,8.647999999999998,7.924,73.0,39.94,5.0
-0.06,0.29525,8.636,7.921,73.0,40.03,5.0
-0.114,0.463625,8.625,7.924,73.0,39.96,5.0
0.283,0.32375,8.612999999999998,7.929999999999999,73.0,39.54,5.0
-0.063,0.4765,8.602999999999998,7.942999999999999,73.0,39.09,5.0
0.043,0.32375,8.593,7.966,73.0,38.82,5.0
0.162,0.3315,8.586,7.987,73.0,38.79,5.0
0.287,0.372875,8.577999999999998,8.013999999999998,73.0,39.3,5.0
0.007,0.328875,8.572,8.044,73.0,39.83,5.0
-0.078,0.25375,8.567999999999998,8.074,68.0,39.91,5.0
-0.07,0.31075,8.564999999999998,8.105,68.0,39.21,5.0
-0.079,0.303,8.564999999999998,8.136,68.0,38.67,5.0
-0.08799999999999998,0.448,8.567999999999998,8.166,68.0,38.94,5.0
-0.112,0.36,8.57,8.192,68.0,39.39,5.0
-0.091,0.305625,8.574999999999998,8.215999999999998,68.0,39.6,5.0
-0.095,0.32375,8.583,8.236,68.0,39.84,5.0
-0.116,0.183875,8.601,8.253999999999998,68.0,40.41,5.0
0.285,0.308125,8.612999999999998,8.268,68.0,40.78,5.0
-0.109,0.23825,8.622999999999998,8.279999999999998,68.0,40.8,5.0
0.032,0.336625,8.631999999999998,8.29,68.0,40.92,5.0
0.169,0.316,8.641,8.298999999999998,68.0,41.3,5.0
0.311,0.349625,8.65,8.303,68.0,41.8,5.0
0.02,0.406625,8.656,8.303,68.0,42.28,5.0
-0.052,0.248625,8.657,8.298999999999998,66.0,42.99,5.0
-0.049,0.328875,8.634999999999998,8.293,66.0,43.85,5.0
-0.066,0.25125,8.621,8.285,66.0,44.44,5.0
-0.062,0.305625,8.611,8.275,66.0,44.76,5.0
-0.05,0.32375,8.596999999999998,8.263999999999998,66.0,45.08,5.0
-0.04,0.277125,8.577,8.247999999999998,66.0,46.02,5.0
-0.102,0.347,8.554999999999998,8.231,66.0,46.77,5.0
0.33,0.313375,8.534,8.211,66.0,46.93,5.0
-0.066,0.233125,8.516,8.191,66.0,46.63,5.0
0.038,0.32625,8.493,8.170999999999998,66.0,46.35,5.0
0.169,0.1735,8.477999999999998,8.15,66.0,45.96,5.0
0.343,0.33925,8.47,8.128999999999998,66.0,45.48,5.0
0.053,0.292625,8.465,8.106999999999998,66.0,45.21,5.0
-0.069,0.2875,8.461999999999998,8.085,70.0,45.39,5.0
-0.051,0.357375,8.461,8.067,70.0,45.53,5.0
-0.09300000000000001,0.31075,8.461999999999998,8.047,70.0,45.12,5.0
-0.061,0.538625,8.463,8.027,70.0,44.88,5.0
-0.08999999999999998,0.38325,8.455999999999998,8.009999999999998,70.0,45.31,5.0
-0.091,0.316,8.436999999999998,7.990999999999999,70.0,45.0,5.0
-0.039,0.321125,8.442,7.973,70.0,44.4,5.0
-0.098,0.316,8.455,7.955,70.0,44.39,5.0
-0.067,0.20975,8.461999999999998,7.934999999999999,70.0,44.55,5.0
0.209,0.3885,8.500999999999998,7.913,70.0,44.33,5.0
0.047,0.2175,8.54,7.897,70.0,43.84,5.0
0.107,0.22525,8.556,7.883,70.0,43.46,5.0
0.246,0.2745,8.551999999999998,7.865999999999999,70.0,42.98,5.0
0.206,0.35225,8.548999999999998,7.852,70.0,42.77,5.0
-0.111,0.36,8.54,7.839,64.0,42.62,5.0
-0.125,0.341875,8.516999999999998,7.823,64.0,42.22,5.0
-0.114,0.36,8.513999999999998,7.82,64.0,42.18,5.0
-0.128,0.370375,8.497,7.817999999999999,64.0,42.0,5.0
-0.157,0.297875,8.465999999999998,7.825,64.0,42.09,5.0
-0.14,0.336625,8.428,7.843,64.0,42.28,5.0
-0.096,0.336625,8.397999999999998,7.868999999999998,64.0,42.5,5.0
-0.188,0.39625,8.37,7.909,64.0,42.73,5.0
0.006,0.378125,8.343999999999998,7.96,64.0,42.99,5.0
0.058,0.31075,8.319,8.024,64.0,43.26,5.0
-0.033,0.246,8.298,8.099999999999998,64.0,43.63,5.0
0.049,0.15025,8.287,8.189999999999998,64.0,44.06,5.0
0.226,0.062125,8.288,8.287,67.0,44.53,5.0
0.131,0.284875,8.295,8.391999999999998,67.0,44.77,5.0
-0.164,0.349625,8.309,8.505,67.0,44.84,5.0
-0.156,0.341875,8.329,8.625,67.0,44.91,5.0
-0.136,0.370375,8.356999999999998,8.743999999999998,67.0,44.96,5.0
-0.151,0.35225,8.39,8.851,67.0,44.49,5.0
-0.165,0.328875,8.432,8.952,67.0,43.39,5.0
-0.07299999999999998,0.378125,8.476,9.046,67.0,42.54,5.0
-0.153,0.259,8.524,9.133,67.0,42.52,5.0
-0.055,0.35225,8.577,9.209,67.0,43.11,5.0
0.132,0.3315,8.636,9.277,67.0,43.24,5.0
-0.056,0.401375,8.697,9.332,67.0,42.63,5.0
0.203,0.303,8.755,9.379,67.0,42.16,5.0
0.285,0.2875,8.814999999999998,9.414,67.0,41.93,5.0
0.157,0.29,8.875,9.439,67.0,41.32,5.0
-0.119,0.35225,8.932,9.45,67.0,40.48,5.0
-0.131,0.22275,8.987999999999998,9.455,67.0,40.1,5.0
-0.103,0.220125,9.099,9.419,67.0,39.97,5.0
